2	58	1
2	59	1
2	60	0
2	61	1
2	62	0
2	63	1

3	0	1
3	1	0
3	2	0
3	3	1
3	4	0
3	5	1
3	6	0
3	7	1
3	8	0
3	9	1
3	10	0
3	11	1
3	12	1
3	13	1
3	14	0
3	15	1
3	16	0
3	17	1
3	18	0
3	19	0
3	20	0
3	21	1
3	22	0
3	23	1
3	24	0
3	25	1
3	26	0
3	27	1
3	28	0
3	29	1
3	30	0
3	31	1
3	32	0
3	33	1
3	34	0
3	35	1
3	36	1
3	37	0
3	38	1
3	39	0
3	40	1
3	41	1
3	42	1
3	43	0
3	44	1
3	45	0
3	46	0
3	47	0
3	48	1
3	49	0
3	50	0
3	51	0
3	52	1
3	53	0
3	54	1
3	55	0
3	56	1
3	57	0
3	58	1
3	59	0
3	60	1
3	61	0
3	62	1
3	63	0

4	0	0
4	1	0
4	2	1
4	3	0
4	4	1
4	5	0
4	6	1
4	7	0
4	8	1
4	9	0
4	10	1
4	11	0
4	12	1
4	13	0
4	14	1
4	15	0
4	16	1
4	17	0
4	18	1
4	19	0
4	20	1
4	21	0
4	22	1
4	23	1
4	24	0
4	25	1
4	26	1
4	27	0
4	28	1
4	29	0
4	30	1
4	31	0
4	32	1
4	33	0
4	34	1
4	35	0
4	36	0
4	37	1
4	38	0
4	39	1
4	40	0
4	41	1
4	42	0
4	43	1
4	44	0
4	45	1
4	46	0
4	47	1
4	48	0
4	49	1
4	50	0
4	51	1
4	52	0
4	53	0
4	54	0
4	55	1
4	56	0
4	57	1
4	58	0
4	59	1
4	60	0
4	61	1
4	62	0
4	63	1

5	0	0
5	1	1
5	2	0
5	3	1
5	4	0
5	5	1
5	6	0
5	7	1
5	8	1
5	9	1
5	10	0
5	11	1
5	12	1
5	13	1
5	14	0
5	15	1
5	16	0
5	17	1
5	18	0
5	19	1
5	20	0
5	21	1
5	22	1
5	23	0
5	24	1
5	25	0
5	26	1
5	27	0
5	28	1
5	29	1
5	30	0
5	31	1
5	32	1
5	33	0
5	34	1
5	35	0
5	36	1
5	37	0
5	38	1
5	39	0
5	40	1
5	41	0
5	42	1
5	43	0
5	44	1
5	45	0
5	46	1
5	47	0
5	48	1
5	49	0
5	50	1
5	51	0
5	52	1
5	53	0
5	54	1
5	55	0
5	56	1
5	57	0
5	58	1
5	59	1
5	60	1
5	61	0
5	62	1
5	63	0

6	0	1
6	1	0
6	2	1
6	3	0
6	4	1
6	5	0
6	6	1
6	7	0
6	8	1
6	9	1
6	10	1
6	11	0
6	12	1
6	13	0
6	14	1
6	15	0
6	16	1
6	17	0
6	18	1
6	19	0
6	20	1
6	21	1
6	22	0
6	23	1
6	24	0
6	25	1
6	26	0
6	27	1
6	28	0
6	29	1
6	30	0
6	31	1
6	32	0
6	33	1
6	34	0
6	35	1
6	36	0
6	37	1
6	38	0
6	39	1
6	40	0
6	41	1
6	42	0
6	43	1
6	44	0
6	45	1
6	46	1
6	47	0
6	48	1
6	49	1
6	50	0
6	51	1
6	52	0
6	53	1
6	54	0
6	55	0
6	56	0
6	57	1
6	58	0
6	59	1
6	60	0
6	61	1
6	62	0
6	63	1

7	0	0
7	1	1
7	2	0
7	3	1
7	4	1
7	5	1
7	6	0
7	7	1
7	8	0
7	9	1
7	10	1
7	11	1
7	12	0
7	13	1
7	14	0
7	15	1
7	16	0
7	17	1
7	18	0
7	19	1
7	20	0
7	21	0
7	22	1
7	23	0
7	24	1
7	25	0
7	26	1
7	27	0
7	28	1
7	29	0
7	30	1
7	31	0
7	32	1
7	33	0
7	34	1
7	35	0
7	36	1
7	37	0
7	38	1
7	39	0
7	40	1
7	41	1
7	42	0
7	43	1
7	44	0
7	45	1
7	46	0
7	47	1
7	48	0
7	49	1
7	50	1
7	51	0
7	52	1
7	53	0
7	54	1
7	55	0
7	56	1
7	57	0
7	58	1
7	59	1
7	60	1
7	61	0
7	62	1
7	63	0

8	0	1
8	1	0
8	2	1
8	3	0
8	4	0
8	5	0
8	6	1
8	7	0
8	8	1
8	9	0
8	10	1
8	11	1
8	12	1
8	13	0
8	14	1
8	15	0
8	16	1
8	17	1
8	18	0
8	19	1
8	20	0
8	21	1
8	22	0
8	23	1
8	24	0
8	25	0
8	26	0
8	27	1
8	28	0
8	29	1
8	30	0
8	31	1
8	32	0
8	33	1
8	34	0
8	35	1
8	36	0
8	37	1
8	38	0
8	39	1
8	40	1
8	41	0
8	42	1
8	43	0
8	44	1
8	45	0
8	46	1
8	47	0
8	48	1
8	49	0
8	50	0
8	51	1
8	52	0
8	53	0
8	54	0
8	55	1
8	56	0
8	57	1
8	58	0
8	59	1
8	60	0
8	61	1
8	62	1
8	63	0

9	0	0
9	1	1
9	2	0
9	3	1
9	4	0
9	5	1
9	6	0
9	7	1
9	8	0
9	9	1
9	10	0
9	11	1
9	12	0
9	13	1
9	14	0
9	15	1
9	16	1
9	17	0
9	18	1
9	19	0
9	20	1
9	21	0
9	22	1
9	23	0
9	24	1
9	25	0
9	26	1
9	27	0
9	28	1
9	29	0
9	30	1
9	31	0
9	32	1
9	33	0
9	34	1
9	35	0
9	36	1
9	37	1
9	38	0
9	39	1
9	40	0
9	41	1
9	42	0
9	43	1
9	44	0
9	45	1
9	46	0
9	47	1
9	48	0
9	49	1
9	50	1
9	51	0
9	52	1
9	53	0
9	54	1
9	55	0
9	56	1
9	57	0
9	58	1
9	59	0
9	60	1
9	61	0
9	62	0
9	63	0

10	0	1
10	1	0
10	2	1
10	3	0
10	4	1
10	5	0
10	6	1
10	7	0
10	8	1
10	9	0
10	10	1
10	11	1
10	12	1
10	13	0
10	14	1
10	15	0
10	16	0
10	17	1
10	18	0
10	19	1
10	20	0
10	21	0
10	22	0
10	23	1
10	24	0
10	25	1
10	26	0
10	27	1
10	28	0
10	29	1
10	30	0
10	31	1
10	32	0
10	33	1
10	34	0
10	35	1
10	36	1
10	37	0
10	38	1
10	39	0
10	40	1
10	41	0
10	42	1
10	43	0
10	44	1
10	45	0
10	46	1
10	47	0
10	48	1
10	49	0
10	50	1
10	51	0
10	52	0
10	53	1
10	54	0
10	55	1
10	56	0
10	57	1
10	58	0
10	59	1
10	60	1
10	61	0
10	62	1
10	63	0

11	0	0
11	1	1
11	2	0
11	3	1
11	4	0
11	5	1
11	6	0
11	7	1
11	8	0
11	9	1
11	10	0
11	11	1
11	12	0
11	13	1
11	14	1
11	15	0
11	16	1
11	17	0
11	18	1
11	19	0
11	20	1
11	21	0
11	22	1
11	23	0
11	24	1
11	25	0
11	26	1
11	27	0
11	28	1
11	29	0
11	30	1
11	31	0
11	32	1
11	33	0
11	34	1
11	35	0
11	36	0
11	37	1
11	38	0
11	39	1
11	40	0
11	41	1
11	42	0
11	43	1
11	44	0
11	45	1
11	46	0
11	47	1
11	48	0
11	49	1
11	50	0
11	51	1
11	52	1
11	53	0
11	54	1
11	55	1
11	56	0
11	57	1
11	58	0
11	59	1
11	60	0
11	61	1
11	62	0
11	63	1

12	0	1
12	1	0
12	2	1
12	3	0
12	4	1
12	5	0
12	6	1
12	7	0
12	8	0
12	9	0
12	10	1
12	11	0
12	12	1
12	13	0
12	14	1
12	15	1
12	16	0
12	17	1
12	18	0
12	19	1
12	20	0
12	21	1
12	22	0
12	23	1
12	24	0
12	25	1
12	26	0
12	27	1
12	28	0
12	29	1
12	30	0
12	31	1
12	32	0
12	33	0
12	34	1
12	35	0
12	36	1
12	37	0
12	38	1
12	39	0
12	40	1
12	41	0
12	42	1
12	43	0
12	44	1
12	45	0
12	46	1
12	47	0
12	48	1
12	49	0
12	50	1
12	51	0
12	52	1
12	53	1
12	54	1
12	55	0
12	56	1
12	57	0
12	58	1
12	59	0
12	60	1
12	61	0
12	62	1
12	63	0

13	0	0
13	1	1
13	2	0
13	3	0
13	4	0
13	5	1
13	6	0
13	7	1
13	8	0
13	9	1
13	10	0
13	11	1
13	12	0
13	13	1
13	14	1
13	15	0
13	16	1
13	17	0
13	18	1
13	19	0
13	20	1
13	21	0
13	22	1
13	23	0
13	24	1
13	25	0
13	26	1
13	27	0
13	28	1
13	29	0
13	30	0
13	31	0
13	32	0
13	33	1
13	34	0
13	35	1
13	36	0
13	37	1
13	38	0
13	39	1
13	40	0
13	41	1
13	42	1
13	43	1
13	44	0
13	45	0
13	46	0
13	47	1
13	48	0
13	49	1
13	50	0
13	51	1
13	52	0
13	53	1
13	54	0
13	55	1
13	56	0
13	57	1
13	58	0
13	59	1
13	60	0
13	61	1
13	62	0
13	63	1

14	0	1
14	1	0
14	2	1
14	3	0
14	4	1
14	5	0
14	6	1
14	7	0
14	8	0
14	9	0
14	10	1
14	11	0
14	12	1
14	13	0
14	14	1
14	15	1
14	16	0
14	17	1
14	18	0
14	19	1
14	20	0
14	21	1
14	22	0
14	23	1
14	24	0
14	25	1
14	26	0
14	27	1
14	28	0
14	29	1
14	30	1
14	31	0
14	32	1
14	33	0
14	34	1
14	35	0
14	36	1
14	37	0
14	38	1
14	39	0
14	40	1
14	41	0
14	42	1
14	43	0
14	44	1
14	45	0
14	46	1
14	47	0
14	48	1
14	49	0
14	50	1
14	51	1
14	52	1
14	53	0
14	54	1
14	55	0
14	56	1
14	57	0
14	58	1
14	59	0
14	60	1
14	61	0
14	62	1
14	63	0

15	0	0
15	1	1
15	2	0
15	3	1
15	4	0
15	5	1
15	6	0
15	7	0
15	8	1
15	9	0
15	10	0
15	11	1
15	12	0
15	13	1
15	14	0
15	15	0
15	16	1
15	17	0
15	18	1
15	19	0
15	20	0
15	21	0
15	22	1
15	23	0
15	24	1
15	25	0
15	26	1
15	27	0
15	28	1
15	29	0
15	30	0
15	31	1
15	32	0
15	33	1
15	34	0
15	35	1
15	36	0
15	37	1
15	38	0
15	39	1
15	40	0
15	41	1
15	42	0
15	43	1
15	44	0
15	45	1
15	46	0
15	47	1
15	48	0
15	49	1
15	50	0
15	51	1
15	52	0
15	53	1
15	54	0
15	55	1
15	56	0
15	57	1
15	58	0
15	59	1
15	60	0
15	61	1
15	62	0
15	63	1

16	0	1
16	1	0
16	2	1
16	3	1
16	4	0
16	5	1
16	6	0
16	7	1
16	8	0
16	9	1
16	10	1
16	11	0
16	12	1
16	13	0
16	14	1
16	15	0
16	16	0
16	17	1
16	18	0
16	19	1
16	20	0
16	21	1
16	22	0
16	23	1
16	24	0
16	25	1
16	26	0
16	27	0
16	28	0
16	29	0
16	30	1
16	31	0
16	32	1
16	33	0
16	34	0
16	35	0
16	36	1
16	37	0
16	38	1
16	39	0
16	40	1
16	41	0
16	42	1
16	43	0
16	44	1
16	45	0
16	46	1
16	47	0
16	48	1
16	49	0
16	50	1
16	51	0
16	52	1
16	53	0
16	54	1
16	55	0
16	56	1
16	57	0
16	58	1
16	59	0
16	60	1
16	61	0
16	62	1
16	63	0

17	0	0
17	1	1
17	2	0
17	3	0
17	4	1
17	5	0
17	6	1
17	7	0
17	8	1
17	9	0
17	10	1
17	11	1
17	12	0
17	13	1
17	14	0
17	15	1
17	16	0
17	17	0
17	18	0
17	19	0
17	20	1
17	21	0
17	22	1
17	23	1
17	24	0
17	25	1
17	26	0
17	27	1
17	28	0
17	29	1
17	30	0
17	31	1
17	32	0
17	33	1
17	34	0
17	35	1
17	36	0
17	37	1
17	38	0
17	39	1
17	40	0
17	41	1
17	42	1
17	43	1
17	44	0
17	45	1
17	46	0
17	47	1
17	48	0
17	49	1
17	50	0
17	51	1
17	52	0
17	53	1
17	54	0
17	55	1
17	56	0
17	57	1
17	58	0
17	59	1
17	60	0
17	61	1
17	62	0
17	63	1

18	0	0
18	1	0
18	2	1
18	3	0
18	4	0
18	5	1
18	6	0
18	7	1
18	8	0
18	9	1
18	10	0
18	11	1
18	12	0
18	13	0
18	14	1
18	15	0
18	16	0
18	17	1
18	18	0
18	19	1
18	20	0
18	21	1
18	22	0
18	23	0
18	24	1
18	25	0
18	26	1
18	27	0
18	28	1
18	29	0
18	30	1
18	31	0
18	32	1
18	33	0
18	34	0
18	35	0
18	36	1
18	37	0
18	38	1
18	39	0
18	40	1
18	41	0
18	42	1
18	43	0
18	44	1
18	45	0
18	46	1
18	47	0
18	48	1
18	49	0
18	50	1
18	51	0
18	52	1
18	53	0
18	54	1
18	55	0
18	56	0
18	57	1
18	58	0
18	59	1
18	60	0
18	61	1
18	62	0
18	63	1

19	0	1
19	1	0
19	2	0
19	3	1
19	4	0
19	5	0
19	6	1
19	7	0
19	8	1
19	9	0
19	10	1
19	11	0
19	12	1
19	13	1
19	14	0
19	15	0
19	16	1
19	17	0
19	18	1
19	19	0
19	20	1
19	21	0
19	22	1
19	23	1
19	24	0
19	25	1
19	26	0
19	27	1
19	28	0
19	29	1
19	30	0
19	31	1
19	32	0
19	33	1
19	34	0
19	35	1
19	36	1
19	37	1
19	38	0
19	39	1
19	40	0
19	41	1
19	42	0
19	43	1
19	44	1
19	45	0
19	46	1
19	47	0
19	48	1
19	49	0
19	50	1
19	51	0
19	52	1
19	53	0
19	54	1
19	55	0
19	56	1
19	57	0
19	58	1
19	59	0
19	60	1
19	61	0
19	62	1
19	63	0

20	0	0
20	1	1
20	2	0
20	3	0
20	4	1
20	5	0
20	6	0
20	7	1
20	8	0
20	9	1
20	10	0
20	11	1
20	12	0
20	13	1
20	14	0
20	15	1
20	16	0
20	17	1
20	18	0
20	19	1
20	20	0
20	21	1
20	22	0
20	23	0
20	24	1
20	25	0
20	26	1
20	27	0
20	28	1
20	29	0
20	30	1
20	31	0
20	32	0
20	33	0
20	34	1
20	35	0
20	36	1
20	37	0
20	38	1
20	39	0
20	40	1
20	41	0
20	42	1
20	43	0
20	44	0
20	45	1
20	46	0
20	47	1
20	48	0
20	49	1
20	50	0
20	51	1
20	52	0
20	53	1
20	54	0
20	55	1
20	56	0
20	57	0
20	58	0
20	59	1
20	60	0
20	61	1
20	62	0
20	63	0

21	0	1
21	1	0
21	2	1
21	3	0
21	4	0
21	5	0
21	6	1
21	7	0
21	8	1
21	9	1
21	10	1
21	11	0
21	12	1
21	13	0
21	14	1
21	15	0
21	16	1
21	17	0
21	18	1
21	19	0
21	20	1
21	21	0
21	22	0
21	23	1
21	24	0
21	25	1
21	26	0
21	27	1
21	28	0
21	29	1
21	30	0
21	31	1
21	32	0
21	33	1
21	34	0
21	35	1
21	36	0
21	37	1
21	38	0
21	39	1
21	40	0
21	41	0
21	42	0
21	43	0
21	44	1
21	45	0
21	46	1
21	47	0
21	48	1
21	49	0
21	50	1
21	51	0
21	52	1
21	53	0
21	54	1
21	55	0
21	56	1
21	57	0
21	58	1
21	59	0
21	60	1
21	61	0
21	62	1
21	63	0

22	0	0
22	1	1
22	2	0
22	3	1
22	4	1
22	5	1
22	6	0
22	7	1
22	8	0
22	9	1
22	10	0
22	11	1
22	12	0
22	13	0
22	14	1
22	15	0
22	16	1
22	17	0
22	18	1
22	19	0
22	20	1
22	21	0
22	22	1
22	23	0
22	24	1
22	25	0
22	26	0
22	27	1
22	28	0
22	29	0
22	30	0
22	31	1
22	32	0
22	33	0
22	34	1
22	35	0
22	36	1
22	37	0
22	38	1
22	39	0
22	40	0
22	41	1
22	42	0
22	43	1
22	44	0
22	45	1
22	46	0
22	47	1
22	48	0
22	49	1
22	50	0
22	51	1
22	52	0
22	53	1
22	54	0
22	55	1
22	56	0
22	57	1
22	58	0
22	59	1
22	60	0
22	61	1
22	62	0
22	63	1

23	0	1
23	1	0
23	2	1
23	3	0
23	4	1
23	5	0
23	6	1
23	7	0
23	8	1
23	9	0
23	10	1
23	11	0
23	12	0
23	13	1
23	14	0
23	15	1
23	16	0
23	17	1
23	18	0
23	19	1
23	20	0
23	21	1
23	22	0
23	23	1
23	24	0
23	25	0
23	26	1
23	27	0
23	28	1
23	29	0
23	30	1
23	31	0
23	32	1
23	33	0
23	34	1
23	35	0
23	36	0
23	37	1
23	38	1
23	39	0
23	40	1
23	41	0
23	42	1
23	43	1
23	44	1
23	45	0
23	46	1
23	47	0
23	48	1
23	49	0
23	50	1
23	51	0
23	52	1
23	53	0
23	54	1
23	55	0
23	56	1
23	57	0
23	58	1
23	59	0
23	60	1
23	61	0
23	62	1
23	63	0

24	0	0
24	1	1
24	2	0
24	3	1
24	4	0
24	5	1
24	6	1
24	7	0
24	8	1
24	9	0
24	10	1
24	11	0
24	12	1
24	13	0
24	14	1
24	15	0
24	16	1
24	17	0
24	18	1
24	19	0
24	20	1
24	21	0
24	22	0
24	23	1
24	24	0
24	25	1
24	26	0
24	27	1
24	28	0
24	29	1
24	30	0
24	31	1
24	32	0
24	33	1
24	34	0
24	35	1
24	36	0
24	37	1
24	38	0
24	39	1
24	40	0
24	41	1
24	42	0
24	43	1
24	44	1
24	45	1
24	46	0
24	47	1
24	48	0
24	49	1
24	50	0
24	51	0
24	52	0
24	53	1
24	54	0
24	55	1
24	56	0
24	57	1
24	58	0
24	59	1
24	60	0
24	61	1
24	62	0
24	63	1

25	0	1
25	1	0
25	2	1
25	3	0
25	4	1
25	5	0
25	6	0
25	7	1
25	8	0
25	9	1
25	10	0
25	11	1
25	12	0
25	13	1
25	14	0
25	15	1
25	16	0
25	17	1
25	18	0
25	19	1
25	20	0
25	21	1
25	22	1
25	23	0
25	24	1
25	25	0
25	26	1
25	27	0
25	28	0
25	29	0
25	30	1
25	31	0
25	32	1
25	33	0
25	34	1
25	35	0
25	36	0
25	37	0
25	38	1
25	39	0
25	40	1
25	41	0
25	42	1
25	43	0
25	44	1
25	45	0
25	46	1
25	47	0
25	48	1
25	49	0
25	50	1
25	51	0
25	52	1
25	53	0
25	54	1
25	55	0
25	56	1
25	57	0
25	58	1
25	59	0
25	60	1
25	61	0
25	62	1
25	63	0

26	0	0
26	1	1
26	2	1
26	3	1
26	4	1
26	5	0
26	6	1
26	7	0
26	8	1
26	9	0
26	10	1
26	11	0
26	12	1
26	13	0
26	14	1
26	15	0
26	16	1
26	17	0
26	18	1
26	19	0
26	20	1
26	21	1
26	22	0
26	23	1
26	24	0
26	25	1
26	26	0
26	27	1
26	28	0
26	29	1
26	30	0
26	31	1
26	32	0
26	33	1
26	34	0
26	35	1
26	36	0
26	37	1
26	38	0
26	39	1
26	40	0
26	41	1
26	42	0
26	43	1
26	44	0
26	45	1
26	46	1
26	47	1
26	48	0
26	49	1
26	50	0
26	51	0
26	52	0
26	53	1
26	54	0
26	55	1
26	56	0
26	57	1
26	58	0
26	59	1
26	60	0
26	61	1
26	62	0
26	63	1

27	0	1
27	1	1
27	2	0
27	3	1
27	4	0
27	5	1
27	6	0
27	7	1
27	8	0
27	9	1
27	10	0
27	11	1
27	12	1
27	13	1
27	14	0
27	15	1
27	16	0
27	17	1
27	18	1
27	19	0
27	20	1
27	21	0
27	22	1
27	23	0
27	24	1
27	25	0
27	26	1
27	27	0
27	28	1
27	29	0
27	30	1
27	31	0
27	32	1
27	33	0
27	34	1
27	35	0
27	36	1
27	37	0
27	38	1
27	39	0
27	40	1
27	41	0
27	42	1
27	43	0
27	44	1
27	45	1
27	46	1
27	47	0
27	48	1
27	49	0
27	50	1
27	51	0
27	52	1
27	53	0
27	54	1
27	55	1
27	56	1
27	57	0
27	58	1
27	59	0
27	60	1
27	61	0
27	62	1
27	63	0

28	0	0
28	1	0
28	2	1
28	3	0
28	4	1
28	5	0
28	6	0
28	7	0
28	8	1
28	9	0
28	10	1
28	11	0
28	12	1
28	13	0
28	14	1
28	15	0
28	16	1
28	17	1
28	18	0
28	19	1
28	20	0
28	21	1
28	22	0
28	23	1
28	24	0
28	25	0
28	26	0
28	27	1
28	28	0
28	29	1
28	30	0
28	31	1
28	32	0
28	33	1
28	34	0
28	35	1
28	36	0
28	37	1
28	38	0
28	39	1
28	40	0
28	41	1
28	42	0
28	43	1
28	44	0
28	45	1
28	46	0
28	47	1
28	48	0
28	49	1
28	50	0
28	51	1
28	52	0
28	53	1
28	54	1
28	55	0
28	56	0
28	57	1
28	58	0
28	59	1
28	60	0
28	61	1
28	62	0
28	63	1

29	0	0
29	1	1
29	2	0
29	3	0
29	4	0
29	5	1
29	6	0
29	7	1
29	8	1
29	9	1
29	10	0
29	11	1
29	12	1
29	13	1
29	14	0
29	15	1
29	16	1
29	17	0
29	18	1
29	19	0
29	20	1
29	21	0
29	22	1
29	23	0
29	24	1
29	25	0
29	26	1
29	27	0
29	28	1
29	29	0
29	30	1
29	31	0
29	32	1
29	33	1
29	34	1
29	35	0
29	36	1
29	37	0
29	38	1
29	39	0
29	40	1
29	41	0
29	42	1
29	43	0
29	44	1
29	45	0
29	46	1
29	47	0
29	48	1
29	49	0
29	50	1
29	51	0
29	52	1
29	53	1
29	54	0
29	55	1
29	56	0
29	57	0
29	58	1
29	59	0
29	60	1
29	61	0
29	62	1
29	63	1

30	0	1
30	1	0
30	2	1
30	3	1
30	4	1
30	5	0
30	6	1
30	7	0
30	8	1
30	9	0
30	10	1
30	11	0
30	12	1
30	13	0
30	14	1
30	15	1
30	16	0
30	17	1
30	18	0
30	19	1
30	20	0
30	21	1
30	22	1
30	23	1
30	24	0
30	25	1
30	26	0
30	27	1
30	28	0
30	29	1
30	30	0
30	31	1
30	32	0
30	33	1
30	34	0
30	35	1
30	36	0
30	37	1
30	38	0
30	39	1
30	40	0
30	41	1
30	42	0
30	43	1
30	44	0
30	45	1
30	46	0
30	47	1
30	48	1
30	49	1
30	50	0
30	51	1
30	52	1
30	53	0
30	54	1
30	55	0
30	56	1
30	57	1
30	58	0
30	59	1
30	60	0
30	61	1
30	62	1
30	63	0

31	0	0
31	1	1
31	2	0
31	3	0
31	4	0
31	5	1
31	6	0
31	7	1
31	8	0
31	9	1
31	10	0
31	11	1
31	12	0
31	13	1
31	14	0
31	15	1
31	16	0
31	17	0
31	18	1
31	19	0
31	20	1
31	21	0
31	22	0
31	23	1
31	24	1
31	25	0
31	26	1
31	27	0
31	28	1
31	29	0
31	30	1
31	31	0
31	32	1
31	33	0
31	34	1
31	35	0
31	36	1
31	37	0
31	38	1
31	39	1
31	40	1
31	41	0
31	42	1
31	43	0
31	44	1
31	45	0
31	46	1
31	47	0
31	48	1
31	49	0
31	50	1
31	51	1
31	52	0
31	53	1
31	54	0
31	55	1
31	56	0
31	57	0
31	58	1
31	59	0
31	60	1
31	61	0
31	62	0
31	63	1

32	0	1
32	1	0
32	2	1
32	3	0
32	4	1
32	5	0
32	6	1
32	7	0
32	8	1
32	9	0
32	10	1
32	11	0
32	12	1
32	13	0
32	14	1
32	15	0
32	16	0
32	17	1
32	18	0
32	19	1
32	20	0
32	21	1
32	22	1
32	23	0
32	24	1
32	25	0
32	26	1
32	27	1
32	28	1
32	29	1
32	30	0
32	31	1
32	32	0
32	33	1
32	34	0
32	35	1
32	36	0
32	37	1
32	38	0
32	39	0
32	40	0
32	41	1
32	42	0
32	43	1
32	44	0
32	45	1
32	46	0
32	47	1
32	48	0
32	49	1
32	50	1
32	51	0
32	52	1
32	53	0
32	54	1
32	55	1
32	56	1
32	57	1
32	58	1
32	59	0
32	60	1
32	61	0
32	62	1
32	63	0

33	0	0
33	1	1
33	2	0
33	3	0
33	4	0
33	5	1
33	6	0
33	7	0
33	8	0
33	9	1
33	10	0
33	11	1
33	12	0
33	13	1
33	14	0
33	15	1
33	16	1
33	17	0
33	18	1
33	19	0
33	20	1
33	21	1
33	22	0
33	23	1
33	24	0
33	25	1
33	26	0
33	27	1
33	28	0
33	29	0
33	30	1
33	31	0
33	32	1
33	33	1
33	34	1
33	35	0
33	36	1
33	37	0
33	38	1
33	39	1
33	40	1
33	41	0
33	42	1
33	43	0
33	44	1
33	45	0
33	46	1
33	47	0
33	48	1
33	49	0
33	50	0
33	51	1
33	52	0
33	53	1
33	54	0
33	55	1
33	56	0
33	57	1
33	58	0
33	59	1
33	60	0
33	61	1
33	62	0
33	63	1

34	0	1
34	1	0
34	2	1
34	3	0
34	4	1
34	5	0
34	6	1
34	7	0
34	8	1
34	9	1
34	10	1
34	11	0
34	12	1
34	13	0
34	14	1
34	15	0
34	16	0
34	17	1
34	18	0
34	19	1
34	20	0
34	21	0
34	22	1
34	23	0
34	24	1
34	25	0
34	26	1
34	27	0
34	28	0
34	29	1
34	30	0
34	31	1
34	32	0
34	33	1
34	34	0
34	35	1
34	36	0
34	37	1
34	38	1
34	39	1
34	40	0
34	41	1
34	42	0
34	43	1
34	44	0
34	45	1
34	46	0
34	47	1
34	48	0
34	49	1
34	50	1
34	51	1
34	52	1
34	53	0
34	54	1
34	55	0
34	56	1
34	57	0
34	58	1
34	59	0
34	60	1
34	61	1
34	62	1
34	63	0

35	0	0
35	1	1
35	2	0
35	3	1
35	4	0
35	5	1
35	6	0
35	7	1
35	8	0
35	9	1
35	10	0
35	11	1
35	12	0
35	13	1
35	14	0
35	15	1
35	16	1
35	17	0
35	18	1
35	19	0
35	20	0
35	21	1
35	22	0
35	23	1
35	24	0
35	25	1
35	26	0
35	27	1
35	28	1
35	29	0
35	30	1
35	31	0
35	32	1
35	33	0
35	34	1
35	35	0
35	36	1
35	37	0
35	38	1
35	39	0
35	40	1
35	41	0
35	42	1
35	43	0
35	44	1
35	45	0
35	46	1
35	47	0
35	48	1
35	49	0
35	50	1
35	51	0
35	52	1
35	53	1
35	54	0
35	55	1
35	56	0
35	57	1
35	58	0
35	59	1
35	60	1
35	61	0
35	62	1
35	63	1

36	0	1
36	1	0
36	2	1
36	3	0
36	4	1
36	5	0
36	6	1
36	7	0
36	8	1
36	9	0
36	10	1
36	11	0
36	12	1
36	13	0
36	14	1
36	15	0
36	16	1
36	17	0
36	18	0
36	19	0
36	20	1
36	21	0
36	22	1
